id,text,user_id,created_at
1054676208728846337,Behind the Scenes - Eminem Jimmy Kimmel Live “Venom” Performance – Presented by Google Pixel 3 https://t.co/XUFZVRNh3U,734501064,2018-10-23 10:09:37
1054642429758865408,Going to watch Venom we here for the eyecandy anw😔👊💀 here's a selca with our blue-ass faculty lift https://t.co/kYoRQbwZWn,2617457282,2018-10-23 07:55:24
1054640224867770368,#Venom https://t.co/7UWPpYaADi,142613621,2018-10-23 07:46:38
1054612308461268993,"Cool and Epic Ending

#antihero  #wearevenom  #venom  #venommovie https://t.co/l0eRffQiZo",194541846,2018-10-23 05:55:42
1054593929599827969,@rlthingy2 venom dong,953505072641556480,2018-10-23 04:42:40
1054584923057573888,"Ini, venom.. duhh https://t.co/rETt2AwhHt",85914129,2018-10-23 04:06:53
1054552655249305600,"Hehe momaap banget ni gaes, #ReviewRante jarang bahas plotnya, bahas directornya sih :"") definitely choose this one… https://t.co/Q6JNhaEvNF",114362336,2018-10-23 01:58:40
1054550888902098944,Download Venom (2018) Subtitle Indonesia https://t.co/XUpQiokpiZ,424891469,2018-10-23 01:51:39
1054527327877693440,Saya suka video @YouTube https://t.co/2XxVwZKF3Q Eminem - Venom,129479844,2018-10-23 00:18:01
1054451531209043968,Cuk ngechat 30 arek tak jak ndelok venom ganok blas seng gelem. Des ou.,550308681,2018-10-22 19:16:50
1054430998895587328,We are venom #illustration #venomfanart https://t.co/akTnfm1iKn,46626139,2018-10-22 17:55:15
1054423595366010882,#VENOM https://t.co/C5GF5tnnzl,83127149,2018-10-22 17:25:50
1054421429981073409,"@deamondes Tapi venom emang asik bgt sih. Haha, udah seminggu di playlist belom bosen2",152626893,2018-10-22 17:17:13
1054380351869485057,"@rlthingy Venom, keren sih. Berharap ada venom 2",508155138,2018-10-22 14:33:59
1054379995328626688,【PUBG Mobile】Venom https://t.co/yhl21tuzyf,1967125658,2018-10-22 14:32:34
1054373387177349120,I mean it ain’t hard to find Venom with juicy ass😬,468300326,2018-10-22 14:06:19
1054372035869036544,"So I’ve seen a lot of people lately being into Venom, but not in a right way, and I think it might be a little....too much🍑🍆👀",468300326,2018-10-22 14:00:57
1054352646960668673,"Lalu gue menyesal dah nonton venom,trs yaudah ngantri pas udah nyampe loket tiketing eh tiketnya sold out. Greget b… https://t.co/U9ytml5Nkm",303735029,2018-10-22 12:43:54
1054352172924624896,"Ke gps jam 1 nanya mba mba tiketing,ternyata open tiket jam 5. Akhirnya nonton venom dulukan pas keluar tiba tiba d… https://t.co/GNB2Y0DjXe",303735029,2018-10-22 12:42:01
1054350428496777216,"Baru Rilis, 'Halloween' Hentikan Dominasi 'Venom' Di Box Office https://t.co/f7rkTurcZF https://t.co/k5ZoXGJp6b",2593268676,2018-10-22 12:35:05
1054350426424799238,"Baru Rilis, 'Halloween' Hentikan Dominasi 'Venom' Di Box Office https://t.co/qaUdFKyxsQ https://t.co/SneaUWUHL0",4717074612,2018-10-22 12:35:05
1054324087269412866,"@SonyPicturesID Karena #VenomMovieID berhasil menjadi ""No.1 Movie of this Week"" di Indonesia setelah Muka nya… https://t.co/Er1oCNTTTF",2158140914,2018-10-22 10:50:25
1054322422650793985,"Mau Liburan ke Russian Hill, Lokasi Syuting Venom? Nabung di Reksadana  https://t.co/82Dxqh6AVG https://t.co/FEjAcKOCcD",920403926,2018-10-22 10:43:48
1054320849023578113,I liked a @YouTube video https://t.co/KTRvS7hoaf Eminem - Venom,575767892,2018-10-22 10:37:33
1054317895516385280,Venom bahasa indonesia: https://t.co/1viuXwAumj melalui @YouTube,2455620330,2018-10-22 10:25:49
1054311504533573632,Liat Sony Picture ngepost review Venom... kulupa kalo film itu belum kutonton 😐,182446044,2018-10-22 10:00:25
1054308078579933184,"Silahkan klik link dibawah buat yang mau tau detail2 tersembunyi di film venom, Cus!
https://t.co/Vvv1RFi8Ut

Kalau… https://t.co/IBb8n68j7e",74473799,2018-10-22 09:46:48
1054297562310631425,"Raih 1,1 Triliun Rupiah, Hallowen Singkirkan Venom dari Puncak Box Office Amerika
https://t.co/ve52FcdZ9U",88593647,2018-10-22 09:05:01
1054294408537890821,We are venom.,123269946,2018-10-22 08:52:29
1054288339212226561,"@TARANxER Venom, aquaman",854236817649946625,2018-10-22 08:28:22
1054276276708532224,"@Iwa_Kusuma kok merinding gw bacanya 😥
.
.
.
seperti saat Eddy Brock mencoba melepas kejahatan yang nempel di mukan… https://t.co/fUJyEiffP0",829138590672130050,2018-10-22 07:40:26
1054270946775830528,"CAS Audio spesialis #audiovideomobil
@mgkkemayoran lt.5 Blok G2 No. 1, 0816 1146 337
#malotomotif #automotive… https://t.co/h8yZQEeGj3",52646946,2018-10-22 07:19:15
1054270666403270656,"Gak seru film Venom, mending gua nonton generasi micin dah wkwkwk",845483730,2018-10-22 07:18:08
1054269896031330304,museonindonesiadotcom: Venom: Biasa Saja https://t.co/fH9WayAgwY,165246596,2018-10-22 07:15:05
1054265028654682112,"Setelah menelaah film venom dan berbagai kekurangannya,  aku masuk dalam kesimpulan awal bahwa venom adalah metafor… https://t.co/OER1hOD6o7",829138590672130050,2018-10-22 06:55:44
1054250629030326272,"""We Are Vehnohmmm""
Donny Cates @Doncates did a great job on Venom comic! Even though the latest movie makes Venom l… https://t.co/iuowuZtEn0",1049844212848422912,2018-10-22 05:58:31
1054236532226240512,"Nonton #Venom dulu, Next Generasi Micin https://t.co/fTrHBufzxX",845483730,2018-10-22 05:02:30
1054235861221441540,"Baru kemaren nonton a star is born,  karna venom udh keabisan tiket.  mikirnya cobalah sekali kali nonton genre rom… https://t.co/9yh9Grf38n",527517272,2018-10-22 04:59:50
1054223223192076288,@TheArieAir venom aja yg lagi ngetrend saat ini,234086885,2018-10-22 04:09:37
1054208180241092609,"@rlthingy2 venom, first man

karna baru itu doang yg ku tonton",953505072641556480,2018-10-22 03:09:51
1054193088812457985,Saya suka video @YouTube https://t.co/M1i8pbjqHO FACE DISTORTION (Eminem 'VENOM') in Premiere Pro,195608585,2018-10-22 02:09:52
1054175416187899904,Venom dan Lidahnya. https://t.co/41O2euSsfq,18133368,2018-10-22 00:59:39
1054076059711266816,"@ikondhyuk20 @askmenfess Venom masih buatan sony, mas",929289930991222786,2018-10-21 18:24:51
1054049662456512512,I added a video to a @YouTube playlist https://t.co/GOu0QDUwKp FACE DISTORTION (Eminem 'VENOM') in Premiere Pro,487335801,2018-10-21 16:39:57
1054049296343957505,"Saya Kolik Kulik, dan ini opini saya Film Venom adalah *spin off* dari film Spiderman. Tokoh Venom sendiri adalah m… https://t.co/zeo2xV2MNO",4242589153,2018-10-21 16:38:30
1054027833599819777,Catatan Harian Toyib #52 | SENSASI NONTON VENOM https://t.co/iPuw1dWLir,356701289,2018-10-21 15:13:13
1054026271498354688,how many times yall think venom has bitten his tongue,359364635,2018-10-21 15:07:00
1054022967187963907,"Mantep - Top

Ini film beneran anti hero, sapiderman juga kalah pamor pokoke. 

#shevenom  #venomwoman  #wearevenom… https://t.co/6mAVM9rwKW",194541846,2018-10-21 14:53:52
1054020083645800448,@cinema21 Venom @VenomMovie di XXI Mall Cipinang Indah Pukul 14.25 di Studio 4 tadi sama suami dan anak… https://t.co/7WjuMF2gXU,810512471257530368,2018-10-21 14:42:25
1054005145837559809,now venom might be mid but i enjoy his sense of humor and admitted that he’s kind of a loser,732535841692622848,2018-10-21 13:43:03
1053998875806220290,TERUNGKAP! Ternyata Eddie Brock dan Venom pernah ingin menghancurkan dunia shinobi,373885338,2018-10-21 13:18:09
